0.64051,-0.49853,0.39386,-0.97207,1.9209,1,34.703,2.2973e-05,0.43531,-3,0.3768,0.47701,0.5762,-2.512,-0.1994,0.11194,0.0020924,1
0.42143,-0.41369,-0.35996,-0.39777,1.0511,1,20.73,4.9633e-05,0.3483,0,0.41661,1.2348,0.50639,-0.52702,-0.089787,0.12313,0.00096649,1.5
0.79034,-0.7027,0.57059,-0.52028,1.44,0,15.705,2.1944e-06,0.31166,0,-0.6219,1.1887,-0.3549,-2.1812,-0.267,0.079784,0.0036811,1.75
0.58203,-0.075565,-0.20982,-0.90812,0.96052,1,92.012,9.3217e-05,0.71505,-1,0.094401,-1.2502,-0.6078,-1.5426,0.7022,0.12225,0.0024517,1
0.8338,0.3561,-0.33517,-0.43744,0.52287,1,-157.1,6.3673e-05,0.0086684,0,0.7307,0.19619,-0.1636,-1.3426,0.8943,0.0062651,0.0039934,1.5
0.32417,0.11842,-0.6905,-0.56211,0.49581,0,37.891,-6.0631e-06,0.26002,0,-0.046599,-0.70782,0.0926,-0.72321,-0.1392,0.11061,0.0010195,3.625
0.60297,-0.41928,0.085552,-0.31453,0.65694,1,-92.762,6.6518e-05,0.41843,0,0.2068,1.3695,0.4155,-0.95787,-0.2087,0.11646,0.0025876,1.25
0.45142,0.11604,-0.31708,-0.78461,0.836,1,26.843,-7.4131e-06,0.90025,0,-1.0809,-0.40007,-0.4717,0.44239,-0.60919,0.14016,0.00070773,2
0.54929,0.19802,0.41967,-0.30032,0.93753,1,-192.88,7.4498e-05,-0.01152,0,0.5425,-1.6041,-0.6408,-0.36545,1.1833,-0.080193,-0.00091017,1.625
0.64787,0.63446,0.34342,-1.118,1.3914,0,36.722,-4.5353e-07,0.26459,0,-0.1695,-1.4349,0.1073,-1.4195,-0.2768,0.076781,0.00028653,1.75
0.68952,0.59736,-0.50506,-0.966,1.8143,1,23.757,2.6981e-05,0.36313,0,0.1387,-1.8042,0.26,-1.1618,-0.1213,0.097157,0.0020365,1.875
0.55715,0.31592,0.17416,-1.4286,1.0691,0,12.897,-2.1204e-06,0.37332,-1,-0.4824,-1.5964,0.1313,-1.7926,-0.61369,0.11277,0.0016711,1.5
0.74041,-0.050528,-0.22669,-0.7773,1.0829,0,50.854,1.2971e-05,0.83762,0,0.2861,1.508,-0.1229,-1.054,0.409,0.087483,0.0030149,1.25
0.46517,0.03293,0.1677,-0.5459,0.31201,1,-37.73,6.3837e-05,0.24939,0,0.19271,0.2462,0.017693,0.60011,0.17501,0.059354,-0.00022888,1.875
0.45282,0.5263,-0.10807,-0.54324,1.0258,0,-14.427,-4.3846e-05,0.071952,0,0.78181,-1.6689,-0.27861,-0.45017,1.0604,0.034476,1.875e-05,3.25
0.57416,0.8261,-0.7641,-0.35058,0.32988,0,10.795,-7.7016e-05,0.2586,0,-0.46801,-0.66976,-0.2995,-0.71368,-0.1685,0.057461,-0.00037977,1.75
0.55238,0.6916,-0.094958,-0.70512,1.1656,0,1.891,-9.3197e-05,0.24355,-1,0.6721,-1.8226,-0.31871,-0.47213,0.99081,0.02873,0.0017093,2.5
0.42002,0.98591,-0.64474,0.061941,0.66522,1,6.0593,-4.5635e-05,0.14105,0,-0.076699,-0.76858,-0.4402,-0.55997,0.3635,-0.11492,-0.0014841,2.125
0.61077,1.1533,-1.1232,0.35231,0.45373,1,27.913,-6.3717e-05,0.23111,0,0.275,-0.96622,0.69089,-0.74662,-0.41589,0.02873,-0.001346,1.875
0.51188,1.257,-0.90375,-0.41013,0.61944,0,3.4876,-8.5661e-05,0.13327,0,-0.26941,-0.83446,-0.6759,-0.72466,0.4065,0.0082087,0.00099095,2.75
0.47486,0.98595,-0.99163,0.087899,0.62892,1,43.348,-9.5585e-05,0.27395,0,-1.044,-0.68074,-0.030605,-0.68074,-1.0134,0.0082087,0.00093675,2.625
0.36645,0.72509,-0.41611,-0.50686,1.0233,0,9.6429,-9.6643e-05,0.15195,0,0.56451,-1.7897,-0.18791,-0.54899,0.75242,0.064643,-0.00075367,3.125
0.45917,0.83807,-0.4049,-0.65361,0.98231,0,8.8842,-9.6787e-05,0.14688,0,0.5777,-0.63682,0.11589,-2.5473,0.46181,0.034476,0.0011356,2.625
0.61991,1.0202,-0.75912,-0.50284,0.34773,0,42.02,-0.00010084,0.60522,-1,0.5005,-2.0532,0.55139,-1.636,-0.05089,0.076614,0.0010919,1.875
