0.55402,-1.0312,-0.23173,0.19436,0.86111,0,66.043,1.4965e-05,0.32841,-3,-0.87014,0.72706,-0.4305,-0.046162,-0.43964,0.12626,-0.001792,2.625
1.4763,-0.1589,-0.16223,0.9331,3.6718,0,-43.784,9.8939e-05,0.45821,0,-0.83194,-1.6926,-1.024,3.0467,0.19206,-0.26761,-0.0060614,1
0.71803,-0.17658,-0.96077,0.72899,1.6279,0,-125.76,5.5665e-05,-0.098232,0,-0.51624,0.44624,-1.1703,1.1233,0.65406,0.020585,0.00010899,2.75
0.65381,-0.5832,-0.85228,0.38914,2.426,-1,82.193,4.9628e-06,0.73072,0,-0.96084,1.758,-1.1296,1.4118,0.16876,0.1018,-0.0008695,1.75
0.54915,-0.39892,-0.64915,-0.12852,2.2783,-2,36.946,-1.811e-05,0.42827,0,-0.84784,-0.9771,-0.604,-0.076937,-0.24385,0.095516,-0.001315,2.125
0.44853,-0.55157,-0.25618,0.30013,2.7111,0,14.803,-1.1721e-05,0.86798,-1,-2.0023,1.6811,-0.9815,0.28851,-1.0208,0.15526,0.00025614,2
0.53194,-0.40206,-0.14451,0.58539,1.8622,0,-132.14,0.00015702,0.0015708,0,-0.85654,0.427,-1.2528,-0.21927,0.39626,0.1018,-0.0015779,2
0.70121,-0.74483,-0.66013,0.3165,2.5875,-3,101.72,3.1797e-05,0.30463,0,-1.0977,-0.54241,-1.323,2.4812,0.22526,0.11795,-0.0029296,1.5
0.4657,-0.29289,-0.82946,0.24772,1.2818,-1,80.875,-1.0636e-05,0.36399,0,-1.0052,-0.45778,-0.5914,0.27313,-0.41384,0.12538,-0.0017002,2.25
1.2224,-0.16547,-0.15984,0.93549,2.5764,0,-40.009,-9.5234e-06,0.64761,0,-0.82854,1.758,-1.2935,-0.25389,0.46496,-3.2936,0.0016238,1
0.41435,-0.44823,-0.47547,0.86858,1.37,0,-144.02,5.6018e-05,-0.047818,0,-0.72124,1.1002,-0.9883,0.18465,0.26706,0.10401,0.00070751,3
